X,W,Z,Y
0.4967141530112327,-0.6751782749743815,-1.1118506814705502,1.2179128253061127
-0.13826430117118466,-0.14451867071551783,0.03792866164650835,-0.4706796233315338
0.6476885381006925,-0.7924199209999613,-0.30582739700589967,0.44460243645939
1.5230298564080254,-0.3079615296390403,-0.28888458236060705,1.0799052428714058
-0.23415337472333597,-1.8936146669537857,-1.2497816759191585,0.8015425649910243
-0.23413695694918055,0.21329370737293857,0.7096357523219209,1.1223166457314369
1.5792128155073915,0.0012054753622242368,-3.493998039356471,16.23093492926039
0.7674347291529088,-0.8170886310681906,-1.0136019169402648,1.565082862086362
-0.4694743859349521,0.6592456684324051,-0.2535366494840686,0.12373528957714042
0.5425600435859647,0.9375701376265584,0.36204680427825614,-2.3639566609697074
-0.46341769281246226,-1.6075598643689741,0.2543396990831003,1.9024359868834642
-0.46572975357025687,-0.7627247785662142,-1.1726981770711582,-0.4292200135519942
0.24196227156603412,-0.7691423497872981,-1.105974261600032,1.7715649020810138
-1.913280244657798,-0.9399031011088645,1.1553201318763058,8.665436202353472
-1.7249178325130328,0.8294748419317485,0.78339157439196,3.7033865909884667
-0.5622875292409727,-0.19382613877280352,-0.29798034501526044,-1.1701353368073146
-1.0128311203344238,-0.26451484131061076,0.02558177065523254,2.520807055600905
0.3142473325952739,-2.0038623644067535,0.539044330861652,1.6900160983733514
-0.9080240755212111,0.6354180302092264,-0.0636805351086091,-0.9562286338928051
-1.4123037013352917,-1.2392583948534726,0.6180606066385725,4.821851665124619
1.465648768921554,0.059932630266328335,1.4371122036197659,-6.129386880448611
-0.22577630048653566,0.27737693795819207,-1.3107944866406551,-0.7659877346944892
0.06752820468792384,1.360658595838651,-1.8856068339186205,1.5135203354874496
-1.4247481862134568,-1.308820399119112,1.495963757905335,7.427813923014145
-0.5443827245251827,-3.0195121558208253,-0.4064516990315121,2.037955411883437
0.11092258970986608,0.18384954475369486,-0.37369882259755344,0.05708389078091429
-1.1509935774223028,1.8005111815108537,-0.20565958941996276,-1.43913384560287
0.37569801834567196,1.2389463529394373,-0.4476491499403485,-2.240937687489696
-0.600638689918805,0.20965941527462578,1.8988574570557435,1.2463664592944146
-0.2916937497932768,-0.49163618563204736,0.9479753335147576,0.7340763542452552
-0.6017066122293969,0.8071225966373103,1.1630768180016755,-0.34155251992959235
1.8522781845089378,-0.9735461997044687,-2.3423661480471143,13.564856000658539
-0.013497224737933914,0.4763577693562191,-1.1444051241839022,-0.0201969526839888
-1.0577109289559,0.5054701591666267,-2.310223195007477,-8.726863987779366
0.822544912103189,1.0602099074988798,-1.2206532771343486,0.525089943366605
-1.2208436499710222,2.7596600389110777,1.5671250113711697,3.0493209793340452
0.2088635950047554,0.39241596717876703,0.41251471824599323,0.21164959630070745
-1.9596701238797756,-0.5089636257074988,0.7583217989877639,3.272171908480143
-1.3281860488984305,-0.025574312191994436,0.6417927407311622,3.4030672040682295
0.19686123586912352,-1.7690759048891183,-0.7873161605099676,3.0513582057606206
0.7384665799954104,-0.6947131310890582,-0.16447440759592105,2.013174793068079
0.1713682811899705,-0.409282438113104,0.6801941388856296,1.2780715516158232
-0.11564828238824053,-0.5240883979345925,-1.5580626462163525,2.185540515929614
-0.3011036955892888,0.152354872033722,0.45019953563199255,-0.10177668885865321
-1.4785219903674274,-0.8224199323822006,1.671695866138381,8.346908810335817
-0.7198442083947086,1.1210306673244714,-0.05517818476601527,-1.6566281907731446
-0.4606387709597875,0.0002070649181973595,0.9310199976004774,1.288361502138618
1.0571222262189157,-0.009300321138626349,2.2860933313630953,-5.707866538609379
0.3436182895684614,-0.32789471651291785,-0.27615193777112274,-0.7324471978639628
-1.763040155362734,0.15519068385897913,1.274827127686691,5.72647389574756
0.324083969394795,0.8250982646676346,-0.9000990683587891,1.4272057086037466
-0.38508228041631654,-0.8671302157109002,0.3737923028102087,2.3189890997176543
-0.6769220003059587,-0.6581164890752567,0.7987326251352832,1.9170239012067947
0.6116762888408679,-0.30372602877666466,-0.11099580415029589,1.3618085345760669
1.030999522495951,-1.345870923473215,-1.5351950809568322,6.4354429521791285
0.9312801191161986,-0.8192578597214978,-0.2592782882326486,3.043914614171121
-0.8392175232226385,-0.47622087354465886,1.8818047003289562,5.2884609067677895
-0.3092123758512146,0.8743891807127272,0.6032419524401346,0.7108325651412734
0.33126343140356396,0.2625613290019253,0.7963554733700591,1.588040241313969
0.9755451271223592,0.19358991136754458,-0.7247845335738073,2.5256893035046604
-0.47917423784528995,0.8508979621679722,0.9894873583463552,0.6208407560063636
-0.18565897666381712,-0.13737178839939665,0.37209732654843447,1.06706840021935
-1.1063349740060282,0.3904648499288896,-0.3977432426842179,-2.0758574883011276
-1.1962066240806708,-0.10322175293249623,0.9166243168392099,5.780605697246676
0.812525822394198,0.26536234939962844,-1.3979595746374094,3.3223434474646654
1.356240028570823,-0.5827586576115821,-1.3110002891702033,5.64391854630773
-0.07201012158033385,-2.438817158276429,0.22533336808254106,1.6518070029515823
1.0035328978920242,-0.13427916218630415,-0.20452217556588803,1.8472335483791935
0.36163602504763415,1.42274813609994,-1.3700504776009461,0.9308181032304552
-0.6451197546051243,0.9262154022415922,1.3765456484854384,1.2405405992053478
0.36139560550841393,0.9653974845911707,0.3913084755462659,-0.8131976298505994
1.5380365664659692,1.2361307218062179,-1.4737467188438684,4.05534233985426
-0.03582603910995153,0.08865759096143765,-1.5196717768941996,-0.06701847742818481
1.564643655814006,0.19731570740559606,-0.9272264069884343,4.607777390264107
-2.6197451040897444,-0.6176518954343502,0.863928838183712,9.114801737334734
0.8219025043752238,-0.31607285602704976,-0.2978107951345891,0.2795683683516469
0.08704706823817134,0.6157711497711416,-0.40664019527465217,-1.787933268094098
-0.29900735046586785,1.2038844371688162,-1.8579531855120759,-3.7659373759626122
0.0917607765355023,-0.13944627568099954,-0.43422732656890933,-1.0775871145972256
-1.9875689146008928,-0.4501892648514116,0.6881653462321337,5.890174773440044
-0.21967188783751193,0.0005279588565972929,0.7434969686928147,2.038087484310094
0.3571125715117464,0.6012067489291151,-0.8767559603669229,0.6583115558043617
1.477894044741516,-1.4438548161335418,0.9397276510018081,-1.5013039354648277
-0.5182702182736474,-2.296180953137238,-1.6525054415149334,-0.13919373389952996
-0.8084936028931876,-0.5505368494915835,1.7154142992492183,4.616129663554298
-0.5017570435845365,-1.2207124259141586,0.026559550914163482,0.927654132097268
0.9154021177020741,-0.5081401976473109,0.4018838134925191,-0.9059066755539666
0.32875110965968446,-0.14778031881747153,-0.08457407077110914,-1.3166097786482434
-0.5297602037670388,-0.4532484090230134,1.4044356379089886,2.949545501779423
0.5132674331133561,1.4524675344707454,-0.6439956811094893,-0.5011754141473239
0.09707754934804039,0.32674476460232005,-1.1471591998518325,0.7527061709765801
0.9686449905328892,0.30047435961082836,0.9361817920046185,-2.9274342723323494
-0.7020530938773524,0.6222071440434019,0.23754590105653478,-0.2846013412886227
-0.3276621465977682,-1.1388331177807691,0.3853895469230951,0.6464727864366268
-0.39210815313215763,1.0391117874202687,1.4308059906108739,0.7161335328080639
-1.4635149481321186,-0.07576428653545988,-0.3001977680283756,-0.5040302453646557
0.29612027706457605,0.6704806172412126,0.4474307591069693,-2.2112995693869815
0.26105527217988933,-1.0718572330401555,-0.7204223925528356,1.7235411780379974
0.0051134566424609,-1.5537587660160643,-0.1347260839656023,1.788868465512448
-0.23458713337514742,0.8178896580250286,0.1895725320718626,-1.4025406110470735
-1.4153707420504142,0.3764095260975166,-0.7925364904217289,-4.3294647126562165
-0.42064532276535904,-0.9020515543575104,-0.5685143814377552,0.4152336566938257
-0.3427145165267695,-0.8696630812746944,1.5224301506765239,1.3015188020867166
-0.8022772692216189,1.1254347844147694,1.2873298231956052,2.322875296257382
-0.16128571166600914,-1.1894118928673278,0.0180032785057697,0.30276853396650116
0.4040508568145384,1.6426729532559634,0.04109803010562388,-0.6296363430554481
1.8861859012105302,-0.9006207346478687,-1.2373354562417227,10.239982557929277
0.17457781283183896,0.638391925608383,1.2692944794120626,-2.1639206894760594
0.257550390722764,-0.3286184757489846,-0.32912777315554587,1.1171272978454314
-0.0744459157661671,0.6031874310823431,0.2690650500179316,-1.2698369538165988
-1.9187712152990415,-0.5441140021141926,2.1054157517915857,13.70450159823664
-0.026513875449216878,-0.1627929060722942,-0.7641145471212981,-1.1632444168068476
0.06023020994102644,0.04091917539572113,1.5286740795263807,0.16345050080815376
2.463242112485286,-1.0021874557814727,-2.76208246598602,20.54023203401404
-0.19236096478112252,0.7408243454201257,1.7258226135033599,0.0481337744052594
0.30154734233361247,-0.5132135664715851,-0.5234492551187808,-0.044277513492989584
-0.03471176970524331,-0.22859991534001858,-0.2253428629726601,1.0274842375430908
-1.168678037619532,-0.9943493746085122,-1.305671152373177,-4.420358580226827
1.1428228145150205,-2.5623336587953105,-1.0262061246352032,6.632613233011603
0.7519330326867741,-0.19102776260016902,-1.4157730473702714,3.0406292976538083
0.7910319470430469,2.412615421612916,-1.003162318894996,-0.14648746646459898
-0.9093874547947389,0.7846042878980238,0.3173827616084899,0.2290233248267147
1.4027943109360992,-0.01926037973439464,0.256394459004856,-1.821570357267107
-1.4018510627922809,-0.2628908292082677,0.9085288827967662,4.294124482527545
0.5868570938002703,0.02246589281204638,0.014248106500978686,1.4827838644224014
2.1904556258099785,0.54711911517521,-2.1907472017505514,13.070989697397966
-0.9905363251306883,-1.1808128153088449,-0.3854859270373859,1.207109517911063
-0.5662977296027719,1.114321694668872,2.0818738831526975,3.920657298864949
0.09965136508764122,0.7153813154412441,-0.7850267173070672,-1.2968493524395308
-0.5034756541161992,0.7181857257079345,1.9079460791153953,0.7085728698046976
-1.5506634310661327,0.4384757388097273,0.5322705166521998,2.3396024381837677
0.06856297480602733,0.019616657693989903,-0.03199355125950962,-0.5604434613139796
-1.0623037137261049,0.6728612359668197,1.6015170170929822,6.29963440775647
0.4735924306351816,0.5918141337413779,1.0350962066210656,-2.0276477785463256
-0.9194242342338034,-0.3540407109410238,0.34889955683781426,0.5142014265162066
1.5499344050175399,-0.573601772896901,-1.1632102560303086,4.8351410501571
-0.7832532923362371,0.1018562952619867,0.3357061976459054,1.776877617520348
-0.3220615162056756,1.5490201514951873,0.49898828633495607,-1.6380893533816505
0.8135172173696698,-1.2391070756539009,0.4845450781849206,0.10037858402883201
-1.2308643164339552,-1.46752526575244,0.6196620172111292,4.711487606568907
0.22745993460412942,0.16476084123651674,0.5051563307210889,-0.9937276710193895
1.307142754282428,0.05088770185601806,0.9847883551297268,-3.9585934193247776
-1.6074832345612275,0.1733416643704082,1.1850512295453983,5.524939876578261
0.1846338585323042,0.24395319790850026,0.21933592673862623,0.3178807982020575
0.2598827942484235,-0.22320225463480511,-1.6488522222142796,2.099471558580439
0.78182287177731,1.4898634386020821,-3.0216415727177184,5.377188305734711
-1.236950710878082,-1.6009039784765156,1.0068510846692094,5.400828534762873
-1.3204566130842763,-0.828497024780246,0.5654040752612659,2.6964926639873723
0.5219415656168976,-0.10325476014904737,-0.7757534577231908,-0.1596637240001051
0.29698467323318606,-1.643188811154167,0.0950378675697516,1.816115298417352
0.25049285034587665,-0.17585440443207115,-0.1856501543698466,2.2075582742709035
0.34644820949697586,1.661470165728018,0.9545561458854106,-3.5373021092380847
-0.6800247215784908,0.020886488295961788,0.4261232290482233,0.07540679267627182
0.23225369716100355,0.23070090571868349,-0.8630501336506694,-0.5000889242354263
0.29307247329868125,-1.2601647651725802,0.8436300023099483,1.2430223499178565
-0.7143514180263678,-0.6163614080394775,0.14004463406698142,1.3649701110341135
1.8657745111447566,-0.375196380323937,-0.4063505719000712,2.491134306828223
0.4738329209117875,-0.31771509675623405,-0.7143271666486942,0.4151112186966447
-1.1913034972026486,1.2816437950037687,-0.054175136896112086,-1.3828840935011562
0.6565536086338297,0.5576910607251245,-0.24410857413121873,-1.6415020923279977
-0.9746816702273214,-1.111457956937032,0.5001694786573458,2.717402592357937
0.787084603742452,0.24650477843200488,0.08628473349560667,0.4212794518386913
1.158595579007404,0.49822174849678513,-0.8479435428134445,1.1978500347241336
-0.8206823183517105,1.1401490385212665,-1.426018624594542,-6.183592127885829
0.9633761292443218,1.5805406865683735,-0.9144619482105496,2.6418096411513883
0.4127809269364983,-1.0150941918278686,0.5874280036755667,-0.32410267527368775
0.82206015999449,-0.8108575112103382,-0.7084061592403514,3.6938627989727766
1.8967929826539474,-1.2575778589146163,-1.1947798938415217,7.902330549080665
-0.2453881160028705,-0.23401985910698123,1.1090705639073724,0.8885232507400678
-0.7537361643574896,0.4663583744463342,-0.33510514508017797,-0.7856882750772695
-0.8895144296255233,0.9873345165891019,-1.098046003430138,-4.801516666666776
-0.8158102849654383,-0.07595102364252276,0.24727402295722478,0.81363424053802
-0.07710170941410412,-0.31984752325484395,-0.44562309654168497,-0.16471679906255948
0.3411519748166435,0.15175799224874037,-1.1368223071615757,-0.30876391034241846
